id,source_id,name_ko,name_en,skin_types,skin_types_confidence,_expected_skin_types,concerns,concerns_confidence,_expected_concerns,description_ko,description_en,review_summary_ko,review_summary_en,_available_at,tags,is_approved,review_notes
aa46952b-e897-5e35-a996-9c6cbc639d93,prod-tonymoly-im-real-avocado-mask-sheet,토니모리 I'm Real 아보카도 마스크 시트,TONYMOLY I'm Real Avocado Mask Sheet,dry|normal,0.8,dry|normal,dryness|dullness,0.75,dryness|dullness,"This mask sheet, infused with avocado extract, deeply nourishes the skin! It provides instant hydration and radiance to dry and dull skin. Apply to cleansed and toned skin for 15-20 minutes.","This mask sheet, infused with avocado extract, deeply nourishes the skin! It provides instant hydration and radiance to dry and dull skin. Apply to cleansed and toned skin for 15-20 minutes.",Users praise its moisturizing and nourishing effects. Some mention a lack of essence. (AI-generated review summary),Users praise its moisturizing and nourishing effects. Some mention a lack of essence. (AI-generated review summary),olive_young,budget:budget,,
44736b0b-0fd9-5ae4-8adc-67603ea0e299,prod-ahc-ten-revolution-real-eye-cream-for-face,AHC 텐 레볼루션 리얼 아이크림 포 페이스,AHC Ten Revolution Real Eye Cream For Face,dry|normal|sensitive|combination|oily,0.75,dry|normal|combination,wrinkles|dryness|dark_circles|dullness,0.85,wrinkles|dark_circles,"AHC Ten Revolution Real Eye Cream For Face is a multi-purpose eye cream for the entire face. Infused with 10 peptides and collagen, it enhances skin elasticity and hydration, promoting a youthful and healthy complexion. Gently apply as the last step of your skincare routine, morning and night.","AHC Ten Revolution Real Eye Cream For Face is a multi-purpose eye cream for the entire face. Infused with 10 peptides and collagen, it enhances skin elasticity and hydration, promoting a youthful and healthy complexion. Gently apply as the last step of your skincare routine, morning and night.","The AHC Eye Cream For Face is praised for its moisturizing and firming effects. However, individual results may vary. This is an AI-generated review summary.","The AHC Eye Cream For Face is praised for its moisturizing and firming effects. However, individual results may vary. This is an AI-generated review summary.",olive_young,budget:moderate,,
ae1d804d-2fae-5c20-a40f-1167c5bf35e7,prod-innisfree-green-tea-seed-eye-cream,이니스프리 그린티 씨드 아이크림,Innisfree Green Tea Seed Eye Cream,dry|combination|normal,0.85,dry|normal|combination,dryness|dark_circles|wrinkles,0.75,wrinkles|dark_circles|dryness,"Infused with the moisturizing power of Jeju green tea, this eye cream deeply hydrates and revitalizes the delicate skin around the eyes. Its smooth texture absorbs quickly for a refreshing finish. Apply a small amount morning and night around the eye area.","Infused with the moisturizing power of Jeju green tea, this eye cream deeply hydrates and revitalizes the delicate skin around the eyes. Its smooth texture absorbs quickly for a refreshing finish. Apply a small amount morning and night around the eye area.","Praised for its hydrating and refreshing feel. However, some users with dry skin found it not moisturizing enough. (AI-generated review summary)","Praised for its hydrating and refreshing feel. However, some users with dry skin found it not moisturizing enough. (AI-generated review summary)",olive_young|innisfree_store,budget:moderate,,
81f1f40a-96a1-5c2b-a851-a54eda0958d5,prod-sulwhasoo-concentrated-ginseng-renewing-eye-cream,설화수 자음생 아이크림,Sulwhasoo Concentrated Ginseng Renewing Eye Cream,dry|normal|combination,0.8,dry|normal,wrinkles|dark_circles|dryness|dullness,0.9,wrinkles|dark_circles|dullness,"Sulwhasoo Concentrated Ginseng Renewing Eye Cream revitalizes the delicate skin around the eyes with the power of ginseng. It helps reduce the appearance of wrinkles while providing deep nourishment for a smoother, healthier look. Use morning and evening as the last step of your skincare routine.","Sulwhasoo Concentrated Ginseng Renewing Eye Cream revitalizes the delicate skin around the eyes with the power of ginseng. It helps reduce the appearance of wrinkles while providing deep nourishment for a smoother, healthier look. Use morning and evening as the last step of your skincare routine.","Praised for its ginseng-derived firmness and nourishment, but noted for its higher price point. (AI-generated review summary.)","Praised for its ginseng-derived firmness and nourishment, but noted for its higher price point. (AI-generated review summary.)",department_store,budget:luxury,,
a36c51e4-5435-5581-b6ad-239fb6957016,prod-missha-time-revolution-night-repair-probio-eye-cream,미샤 타임 레볼루션 나이트 리페어 아이크림,MISSHA Time Revolution Night Repair Eye Cream,dry|normal|combination|sensitive,0.75,dry|normal|combination,wrinkles|dark_circles|dryness,0.85,wrinkles|dark_circles,"MISSHA Time Revolution Night Repair Eye Cream deeply nourishes and hydrates the delicate skin around the eyes overnight, promoting a more youthful and revitalized appearance. Apply a small amount before bed for best results.","MISSHA Time Revolution Night Repair Eye Cream deeply nourishes and hydrates the delicate skin around the eyes overnight, promoting a more youthful and revitalized appearance. Apply a small amount before bed for best results.",Users report hydrated and firmer under-eyes. Some note a slightly sticky texture. *This is an AI-generated review summary.,Users report hydrated and firmer under-eyes. Some note a slightly sticky texture. *This is an AI-generated review summary.,olive_young,budget:moderate,,
937357d5-d279-5338-8d92-ec61442dd520,prod-cosrx-advanced-snail-peptide-eye-cream,코스알엑스 어드밴스드 스네일 펩타이드 아이크림,COSRX Advanced Snail Peptide Eye Cream,dry|normal|combination|sensitive,0.8,dry|normal|combination|sensitive,wrinkles|dark_circles|dryness,0.85,wrinkles|dark_circles,"This eye cream, formulated with snail secretion filtrate and peptides, nourishes and firms the delicate skin around the eyes. It absorbs gently to improve wrinkles and strengthen the skin barrier. Use every morning and evening as the last step of your skincare routine.","This eye cream, formulated with snail secretion filtrate and peptides, nourishes and firms the delicate skin around the eyes. It absorbs gently to improve wrinkles and strengthen the skin barrier. Use every morning and evening as the last step of your skincare routine.","Users praise this eye cream for moisturizing and firming the eye area thanks to snail mucin. However, some mention a sticky texture. *This is an AI-generated review summary.","Users praise this eye cream for moisturizing and firming the eye area thanks to snail mucin. However, some mention a sticky texture. *This is an AI-generated review summary.",olive_young,budget:moderate,,
15b51acf-b585-578d-976d-8b60456d05e6,prod-the-history-of-whoo-bichup-ja-yoon-eye-cream,후 비첩 자생 아이크림,The History of Whoo Bichup Ja Saeng Eye Cream,dry|sensitive|normal|combination,0.8,dry|normal,wrinkles|dark_circles|dryness,0.9,wrinkles|dark_circles|dark_spots,"The History of Whoo Bichup Ja Saeng Eye Cream intensely cares for fine lines and loss of elasticity around the eyes. It enhances skin's self-regenerating power, creating a youthful and vibrant look, while its smooth texture allows for quick absorption. Apply a suitable amount around the eyes after cleansing in the morning and evening.","The History of Whoo Bichup Ja Saeng Eye Cream intensely cares for fine lines and loss of elasticity around the eyes. It enhances skin's self-regenerating power, creating a youthful and vibrant look, while its smooth texture allows for quick absorption. Apply a suitable amount around the eyes after cleansing in the morning and evening.","Helps improve wrinkles around the eyes by strengthening skin's self-regenerating power. Moisturizing and soft texture. However, the price is high. (AI Review Summary)","Helps improve wrinkles around the eyes by strengthening skin's self-regenerating power. Moisturizing and soft texture. However, the price is high. (AI Review Summary)",department_store,budget:luxury,,
ccd18d87-4745-5743-a036-da0d100eecb1,prod-drjart-cicapair-eye-cream,닥터자르트 시카페어 아이크림,Dr.Jart+ Cicapair Eye Cream,sensitive|dry|normal|combination,0.9,sensitive|combination|normal,redness|dryness|dark_circles|wrinkles,0.85,dark_circles|redness,"Dr.Jart+ Cicapair Eye Cream soothes delicate skin around the eyes. Infused with Centella Asiatica, it strengthens the skin barrier and absorbs quickly for a comfortable feel. Use consistently, morning and night.","Dr.Jart+ Cicapair Eye Cream soothes delicate skin around the eyes. Infused with Centella Asiatica, it strengthens the skin barrier and absorbs quickly for a comfortable feel. Use consistently, morning and night.","Cicapair Eye Cream: Great for soothing, but some find it lacking in hydration. Recommended for sensitive skin! (AI Review Summary)","Cicapair Eye Cream: Great for soothing, but some find it lacking in hydration. Recommended for sensitive skin! (AI Review Summary)",olive_young|chicor,budget:moderate,,
70d9deab-b02e-5fb2-a821-dd47eecfd736,prod-the-saem-cell-renew-bio-eye-cream,더샘 세미 에센셜 아이크림,the SAEM Semi Essential Eye Cream,dry|normal,0.75,dry|normal|combination,dryness|dark_circles|wrinkles,0.8,wrinkles|dark_circles,"The SAEM Semi Essential Eye Cream provides moisture and nourishment to the delicate skin around the eyes, promoting a firmer and more vibrant appearance. Its gentle formula is perfect for daily use and can help improve the appearance of fine lines with consistent application.","The SAEM Semi Essential Eye Cream provides moisture and nourishment to the delicate skin around the eyes, promoting a firmer and more vibrant appearance. Its gentle formula is perfect for daily use and can help improve the appearance of fine lines with consistent application.","Great for daily eye care due to its moisturizing and smooth texture. However, significant wrinkle reduction may vary. (AI-generated review summary, results may vary)","Great for daily eye care due to its moisturizing and smooth texture. However, significant wrinkle reduction may vary. (AI-generated review summary, results may vary)",olive_young,budget:budget,,
5065984e-7de6-5a6b-bd21-64b4c809144d,prod-isa-knox-age-focus-phyto-pro-retinol-eye-cream,이자녹스 에이지 포커스 피토프로 레티놀 아이크림,ISA KNOX Age Focus Phyto-Pro Retinol Eye Cream,dry|normal|sensitive|combination,0.8,dry|normal,wrinkles|dark_circles|dryness,0.9,wrinkles|dark_circles|dullness,"ISA KNOX Age Focus Phyto-Pro Retinol Eye Cream helps improve the appearance of wrinkles around the eyes with its plant-derived retinol. The gentle formula absorbs quickly, leaving the eye area looking firm and healthy. Apply gently around the eyes morning and night.","ISA KNOX Age Focus Phyto-Pro Retinol Eye Cream helps improve the appearance of wrinkles around the eyes with its plant-derived retinol. The gentle formula absorbs quickly, leaving the eye area looking firm and healthy. Apply gently around the eyes morning and night.","The Phyto-Pro Retinol Eye Cream is praised for its effectiveness in reducing wrinkles. However, those with sensitive skin should be cautious due to the retinol content. (AI Review Summary)","The Phyto-Pro Retinol Eye Cream is praised for its effectiveness in reducing wrinkles. However, those with sensitive skin should be cautious due to the retinol content. (AI Review Summary)",department_store|chicor,budget:premium,,
58a3815b-ca23-5e48-a693-399cd65abf8a,prod-numbuzin-no4-collagen-73-dewy-focus-eye-serum,넘버즈인 4번 레티놀 아이크림,numbuzin No.4 Retinol Eye Cream,dry|sensitive|normal|combination|oily,0.75,normal|combination|dry,wrinkles|dark_circles|dryness,0.85,wrinkles|dark_circles,"numbuzin No.4 Retinol Eye Cream helps improve wrinkles and elasticity around the eyes. Infused with retinol and beneficial ingredients, it revitalizes delicate skin. Gently apply to the eye area as part of your evening skincare routine.","numbuzin No.4 Retinol Eye Cream helps improve wrinkles and elasticity around the eyes. Infused with retinol and beneficial ingredients, it revitalizes delicate skin. Gently apply to the eye area as part of your evening skincare routine.","Effective for improving skin elasticity and fine lines. However, some users experienced irritation due to the retinol content. *AI-generated review summary.","Effective for improving skin elasticity and fine lines. However, some users experienced irritation due to the retinol content. *AI-generated review summary.",olive_young,budget:budget,,
b7719c83-852d-5e94-96c7-b10a62fed47d,prod-romnd-juicy-lasting-tint,롬앤 쥬시 래스팅 틴트,rom&nd Juicy Lasting Tint,dry|oily|combination|normal,0.75,dry|oily|combination|sensitive|normal,dryness|dullness,0.65,,"rom&nd Juicy Lasting Tint delivers a long-lasting, glossy shine and vibrant color. Achieve juicy, vibrant lips with a comfortable, non-sticky formula.","rom&nd Juicy Lasting Tint delivers a long-lasting, glossy shine and vibrant color. Achieve juicy, vibrant lips with a comfortable, non-sticky formula.",Praised for its hydrating formula and beautiful colors. Some users mention the longevity could be improved. (AI Review Summary),Praised for its hydrating formula and beautiful colors. Some users mention the longevity could be improved. (AI Review Summary),olive_young,budget:budget,,
e6985df3-00e3-57ed-8d21-7ad4977ece9f,prod-romnd-glasting-melting-balm,롬앤 글래스팅 멜팅 밤,rom&nd Glasting Melting Balm,dry|normal|combination,0.8,dry|oily|combination|sensitive|normal,dryness,0.9,dryness,"rom&nd Glasting Melting Balm delivers a sheer, glossy finish for vibrant, healthy-looking lips. Its smooth, melting texture provides instant hydration and comfortable wear without stickiness. Build the color intensity with each application for a customized look.","rom&nd Glasting Melting Balm delivers a sheer, glossy finish for vibrant, healthy-looking lips. Its smooth, melting texture provides instant hydration and comfortable wear without stickiness. Build the color intensity with each application for a customized look.",Pros: Hydrating shine & smooth application. Cons: May feel slightly sticky for some. This is an AI-generated review summary.,Pros: Hydrating shine & smooth application. Cons: May feel slightly sticky for some. This is an AI-generated review summary.,olive_young,budget:moderate,,
623e5c6d-b9c5-52ce-bc9a-a172404eded1,prod-peripera-ink-mood-matte-tint,페리페라 잉크 무드 매트 틴트,Peripera Ink Mood Matte Tint,normal|dry|oily|combination|sensitive,0.7,oily|combination|normal,dryness|dullness,0.6,,"This matte tint delivers a soft, velvety finish that adheres comfortably to your lips for long-lasting color. Its transfer-resistant formula makes it perfect for mask-wearing! Achieve a sophisticated, moody look.","This matte tint delivers a soft, velvety finish that adheres comfortably to your lips for long-lasting color. Its transfer-resistant formula makes it perfect for mask-wearing! Achieve a sophisticated, moody look.",Praised for its lightweight feel and vibrant color payoff. Some find it long-lasting but potentially drying. (AI Review Summary),Praised for its lightweight feel and vibrant color payoff. Some find it long-lasting but potentially drying. (AI Review Summary),olive_young,budget:budget,,
6e00622f-0c02-5fa6-96c5-84637c1fa8c9,prod-peripera-ink-the-velvet,페리페라 잉크 더 벨벳,Peripera Ink Velvet,normal|dry|oily|combination,0.75,dry|oily|combination|sensitive|normal,dryness,0.6,,"Peripera Ink Velvet delivers a soft, velvety texture with vibrant, long-lasting color. Create gradient or full lip looks with this highly pigmented lip tint that feels comfortable all day.","Peripera Ink Velvet delivers a soft, velvety texture with vibrant, long-lasting color. Create gradient or full lip looks with this highly pigmented lip tint that feels comfortable all day.","Pros: Velvety finish and excellent lasting power. Cons: Can be drying, so pair with lip balm. (AI Review Summary)","Pros: Velvety finish and excellent lasting power. Cons: Can be drying, so pair with lip balm. (AI Review Summary)",olive_young,budget:budget,,
d3cc6bc7-9d5f-56f3-aa4c-44c24d0b52b8,prod-clio-melting-dewy-tint,클리오 멜팅 디유 틴트,Clio Melting Dew Tint,dry|normal,0.7,dry|combination|normal,dryness|dullness,0.6,dryness,"This melting dew tint glides onto lips with a hydrating texture, delivering a natural-looking flush of color. It provides a non-sticky, glossy finish and boasts long-lasting wear, keeping your lips beautifully tinted all day.","This melting dew tint glides onto lips with a hydrating texture, delivering a natural-looking flush of color. It provides a non-sticky, glossy finish and boasts long-lasting wear, keeping your lips beautifully tinted all day.","Users praise its hydrating glow and lasting power, but some mention a slightly sticky texture. (AI-generated summary; individual experiences may vary.)","Users praise its hydrating glow and lasting power, but some mention a slightly sticky texture. (AI-generated summary; individual experiences may vary.)",olive_young,budget:moderate,,
40be3daf-135c-537d-9148-fd039d462b72,prod-etude-fixing-tint,에뛰드 픽싱 틴트,Etude Fixing Tint,normal|dry|combination|oily,0.75,dry|oily|combination|sensitive|normal,dryness,0.6,,"Achieve transfer-proof, vivid color with Etude Fixing Tint! This lightweight formula adheres comfortably to your lips, maintaining its initial color for hours. Perfect for creating a vibrant lip look without the worry of mask transfer.","Achieve transfer-proof, vivid color with Etude Fixing Tint! This lightweight formula adheres comfortably to your lips, maintaining its initial color for hours. Perfect for creating a vibrant lip look without the worry of mask transfer.","This fixing tint boasts a matte finish and excellent staying power. However, some may find it slightly drying. (AI Review Summary)","This fixing tint boasts a matte finish and excellent staying power. However, some may find it slightly drying. (AI Review Summary)",olive_young|brand_store,budget:moderate,,
e6e9609a-ee8d-57c1-8e60-1786d3742b70,prod-hera-sensual-powder-matte-lipstick,헤라 센슈얼 파우더 매트 립스틱,Hera Sensual Powder Matte Lipstick,normal|combination|oily,0.7,dry|oily|combination|sensitive|normal,dryness,0.6,,"Hera Sensual Powder Matte Lipstick offers a lightweight, powdery texture for comfortable wear. It blends effortlessly, creating a blurred, natural-looking lip. Enjoy vibrant color payoff for a lively and sophisticated look.","Hera Sensual Powder Matte Lipstick offers a lightweight, powdery texture for comfortable wear. It blends effortlessly, creating a blurred, natural-looking lip. Enjoy vibrant color payoff for a lively and sophisticated look.","This lipstick boasts a powdery matte finish and excellent color payoff, but may accentuate dry patches. Its fine powder texture allows for a natural-looking lip. (AI Review Summary)","This lipstick boasts a powdery matte finish and excellent color payoff, but may accentuate dry patches. Its fine powder texture allows for a natural-looking lip. (AI Review Summary)",department_store|chicor,budget:luxury,,
ecfc77cf-a39d-52a3-9f8e-88e8f499b66f,prod-espoir-couture-lip-tint-velvet,에스쁘아 쿠튀르 립 틴트 벨벳,Espoir Couture Lip Tint Velvet,normal|dry|combination|oily,0.7,dry|oily|combination|sensitive|normal,dryness,0.6,,"Espoir Couture Lip Tint Velvet delivers vivid color with a soft, velvety texture that comfortably adheres to the lips. Its lightweight and hydrating formula allows for buildable intensity and long-lasting wear.","Espoir Couture Lip Tint Velvet delivers vivid color with a soft, velvety texture that comfortably adheres to the lips. Its lightweight and hydrating formula allows for buildable intensity and long-lasting wear.",Pros: Soft matte finish and excellent color payoff. Cons: May feel drying. (AI Review Summary),Pros: Soft matte finish and excellent color payoff. Cons: May feel drying. (AI Review Summary),chicor|olive_young,budget:premium,,
5012eb3b-baac-5bae-9d35-007ec2f77f5d,prod-laneige-two-tone-tint-lip-bar,라네즈 투톤 립 틴트,Laneige Two Tone Lip Tint,dry|oily|combination|sensitive|normal,0.7,dry|oily|combination|sensitive|normal,dryness,0.6,,"Get vibrant color and hydrating shine in one swipe! Laneige Two Tone Lip Tint creates a natural, gradient lip look. This tint-meets-balm formula is perfect for everyday wear.","Get vibrant color and hydrating shine in one swipe! Laneige Two Tone Lip Tint creates a natural, gradient lip look. This tint-meets-balm formula is perfect for everyday wear.",Users love the hydrating formula and beautiful color payoff. Some mention that the color doesn't last very long. (AI-generated review summary),Users love the hydrating formula and beautiful color payoff. Some mention that the color doesn't last very long. (AI-generated review summary),olive_young|department_store,budget:moderate,,
fa1b1f88-a60d-5a95-a514-a0a6921bc3a1,prod-mamonde-creamy-tint-color-balm-intense,마몽드 크리미 틴트 컬러 밤 인텐스,Mamonde Creamy Tint Color Balm Intense,dry|normal,0.75,dry|combination|normal,dryness,0.8,dryness,Get vibrant color and lasting hydration with Mamonde Creamy Tint Color Balm Intense! This balm applies smoothly like a lip balm and lasts like a tint. Perfect for adding a pop of color to your lips with just one swipe.,Get vibrant color and lasting hydration with Mamonde Creamy Tint Color Balm Intense! This balm applies smoothly like a lip balm and lasts like a tint. Perfect for adding a pop of color to your lips with just one swipe.,Pros: Smooth application and vibrant color payoff! Cons: Some users noted issues with longevity. AI-generated review summary.,Pros: Smooth application and vibrant color payoff! Cons: Some users noted issues with longevity. AI-generated review summary.,olive_young|department_store,budget:moderate,,
a1c532d4-602c-500f-b0d3-d755cac430df,prod-too-cool-for-school-glaze-lip-gloss,투쿨포스쿨 글로우 핏 립 글레이즈,too cool for school Glowy Fit Lip Glaze,normal|dry|combination,0.75,dry|oily|combination|sensitive|normal,dryness|dullness,0.65,,"too cool for school Glowy Fit Lip Glaze delivers a radiant, glossy finish and vibrant color. Its lightweight, non-sticky formula ensures comfortable wear and long-lasting shine. Wear it alone or layer for a customized lip look.","too cool for school Glowy Fit Lip Glaze delivers a radiant, glossy finish and vibrant color. Its lightweight, non-sticky formula ensures comfortable wear and long-lasting shine. Wear it alone or layer for a customized lip look.",Pros: Hydrating shine and beautiful colors! Cons: Some users mention longevity could be improved. (AI Review Summary),Pros: Hydrating shine and beautiful colors! Cons: Some users mention longevity could be improved. (AI Review Summary),olive_young,budget:budget,,
9121c461-20d8-583a-91a9-22c34b2a6c16,prod-sulwhasoo-essential-lip-serum-stick,설화수 에센셜 립 세럼 스틱,Sulwhasoo Essential Lip Serum Stick,dry|normal,0.75,dry|sensitive|normal,dryness,0.85,dryness|wrinkles,"Sulwhasoo Essential Lip Serum Stick nourishes and hydrates lips for a healthy, supple look. Infused with camellia and apricot kernel oils, it protects lips while adding a touch of vibrant color. Apply throughout the day for lasting moisture.","Sulwhasoo Essential Lip Serum Stick nourishes and hydrates lips for a healthy, supple look. Infused with camellia and apricot kernel oils, it protects lips while adding a touch of vibrant color. Apply throughout the day for lasting moisture.","Users praise this lip serum stick for its moisturizing texture and natural color payoff, making it ideal for everyday wear. Some mention longevity could be improved. *AI-generated review summary.","Users praise this lip serum stick for its moisturizing texture and natural color payoff, making it ideal for everyday wear. Some mention longevity could be improved. *AI-generated review summary.",department_store,budget:luxury,,
c664096e-eeb3-5482-b52b-f6389b22768c,prod-wakemake-water-blurring-glow-lipstick,웨이크메이크 워터 블러링 글로우 립스틱,WAKEMAKE Water Blurring Glow Lipstick,normal|dry,0.75,dry|oily|combination|sensitive|normal,dryness|dullness,0.65,,"WAKEMAKE Water Blurring Glow Lipstick delivers a dewy, hydrating shine with a natural blurring effect. Its lightweight formula glides on smoothly for comfortable wear.","WAKEMAKE Water Blurring Glow Lipstick delivers a dewy, hydrating shine with a natural blurring effect. Its lightweight formula glides on smoothly for comfortable wear.",Pros: Hydrating glow and natural color payoff. Cons: May not be long-lasting. (AI review summary),Pros: Hydrating glow and natural color payoff. Cons: May not be long-lasting. (AI review summary),olive_young,budget:moderate,,
c875c171-9c9c-5bb7-991b-112a00985898,prod-lilybyred-mood-liar-velvet-tint,릴리바이레드 무드 라이어 벨벳 틴트,Lilybyred Mood Liar Velvet Tint,dry|oily|combination|sensitive|normal,0.7,dry|oily|combination|sensitive|normal,dryness,0.6,,"Achieve a velvety smooth lip with this tint! Its soft, blendable formula delivers intense color payoff without clumping. Perfect for a subtle everyday look or a bold statement lip.","Achieve a velvety smooth lip with this tint! Its soft, blendable formula delivers intense color payoff without clumping. Perfect for a subtle everyday look or a bold statement lip.",Pros: Velvety finish and great color payoff! Cons: Some users reported less-than-ideal longevity. AI-generated review summary.,Pros: Velvety finish and great color payoff! Cons: Some users reported less-than-ideal longevity. AI-generated review summary.,olive_young,budget:budget,,
cabe2949-cf03-5986-bfbf-185d218bd1bf,prod-3ce-velvet-lip-tint,3CE 벨벳 립 틴트,3CE Velvet Lip Tint,dry|oily|combination|normal,0.75,dry|oily|combination|sensitive|normal,dryness,0.6,,"3CE Velvet Lip Tint offers a soft, velvety texture that blends seamlessly onto the lips for a natural-looking flush. Its lightweight, comfortable formula ensures long-lasting color payoff without transfer.","3CE Velvet Lip Tint offers a soft, velvety texture that blends seamlessly onto the lips for a natural-looking flush. Its lightweight, comfortable formula ensures long-lasting color payoff without transfer.","3CE Velvet Lip Tint boasts excellent color payoff and lasting power, but some may find it drying. Results may vary. (AI Review Summary)","3CE Velvet Lip Tint boasts excellent color payoff and lasting power, but some may find it drying. Results may vary. (AI Review Summary)",chicor|brand_store,budget:premium,,
e96c0621-60d7-53fc-ab36-9a5b8b8a23c8,prod-clio-kill-cover-foun-wear-cushion-all-new,클리오 킬커버 파운웨어 쿠션 올 뉴,Clio Kill Cover Founwear Cushion All New,oily|combination,0.75,oily|combination,pores|uneven_tone,0.65,pores|uneven_tone,"Clio Kill Cover Founwear Cushion All New provides flawless skin with excellent coverage and long-lasting wear. Its lightweight formula adheres seamlessly, ensuring comfortable wear and a radiant complexion all day. Build for even more perfect coverage.","Clio Kill Cover Founwear Cushion All New provides flawless skin with excellent coverage and long-lasting wear. Its lightweight formula adheres seamlessly, ensuring comfortable wear and a radiant complexion all day. Build for even more perfect coverage.","Praised for coverage and longevity, but may be too matte for dry skin. (AI-generated review summary)","Praised for coverage and longevity, but may be too matte for dry skin. (AI-generated review summary)",olive_young,budget:moderate,,
36cb56b2-af43-5c93-bcd7-1078fd3e5fad,prod-missha-magic-cushion-cover-lasting,미샤 매직 쿠션 커버 래스팅,Missha Magic Cushion Cover Lasting,oily|combination,0.85,oily|combination|normal,uneven_tone|redness,0.75,uneven_tone|pores,"Missha Magic Cushion Cover Lasting provides flawless coverage for a smooth, even complexion. Its lightweight formula adheres seamlessly to the skin for long-lasting wear, offering a comfortable and breathable feel all day.","Missha Magic Cushion Cover Lasting provides flawless coverage for a smooth, even complexion. Its lightweight formula adheres seamlessly to the skin for long-lasting wear, offering a comfortable and breathable feel all day.","Users praise its coverage and lasting power, but it may be too matte for dry skin. (AI-generated review summary)","Users praise its coverage and lasting power, but it may be too matte for dry skin. (AI-generated review summary)",olive_young,budget:budget,,
ad08a1f8-0a90-5249-9f7d-478024203745,prod-laneige-neo-cushion-matte,라네즈 네오 쿠션 매트,LANEIGE Neo Cushion Matte,oily|combination,0.85,oily|combination,pores|uneven_tone,0.7,pores|uneven_tone,"Achieve a flawless, matte complexion with LANEIGE Neo Cushion Matte. This cushion provides buildable coverage with a lightweight feel for long-lasting wear. Plus, it's transfer-resistant for mask-proof perfection!","Achieve a flawless, matte complexion with LANEIGE Neo Cushion Matte. This cushion provides buildable coverage with a lightweight feel for long-lasting wear. Plus, it's transfer-resistant for mask-proof perfection!","Lightweight and provides great coverage, but may be drying for some skin types. (AI Review Summary)","Lightweight and provides great coverage, but may be drying for some skin types. (AI Review Summary)",olive_young|department_store,budget:premium,,
3ec026b6-bb7d-504e-90a4-cec00d61a613,prod-hera-black-cushion,헤라 블랙 쿠션,Hera Black Cushion,combination|oily|normal,0.75,dry|oily|combination|normal,uneven_tone|dullness,0.65,uneven_tone|dullness,"Hera Black Cushion delivers flawless skin all day long with its exceptional adherence and long-lasting power. It provides perfect coverage with a lightweight, thin application, maintaining a smooth complexion even with layering.","Hera Black Cushion delivers flawless skin all day long with its exceptional adherence and long-lasting power. It provides perfect coverage with a lightweight, thin application, maintaining a smooth complexion even with layering.","Pros: Excellent coverage and longevity. Cons: May be slightly matte for dry skin. AI-generated review summary, individual results may vary.","Pros: Excellent coverage and longevity. Cons: May be slightly matte for dry skin. AI-generated review summary, individual results may vary.",department_store|chicor,budget:premium,,
ac6a7d8d-2615-5de6-9393-ad393b2dc984,prod-etude-double-lasting-cushion-glow,에뛰드 더블 래스팅 쿠션 글로우,Etude Double Lasting Cushion Glow,dry|normal|combination,0.85,dry|normal,dryness|dullness|uneven_tone,0.75,dryness|dullness,"Achieve a radiant and glowing complexion with Etude Double Lasting Cushion Glow! Its lightweight formula adheres seamlessly to the skin, providing long-lasting, subtle radiance. Experience luminous skin with this buildable, hydrating glow cushion.","Achieve a radiant and glowing complexion with Etude Double Lasting Cushion Glow! Its lightweight formula adheres seamlessly to the skin, providing long-lasting, subtle radiance. Experience luminous skin with this buildable, hydrating glow cushion.",Pros: Hydrating glow and lasting power. Cons: Lighter coverage. (AI-generated review summary),Pros: Hydrating glow and lasting power. Cons: Lighter coverage. (AI-generated review summary),olive_young|brand_store,budget:premium,,
22a7296d-4482-5ad8-838d-aa0f494c5023,prod-sulwhasoo-perfecting-cushion,설화수 퍼펙팅 쿠션,Sulwhasoo Perfecting Cushion,normal|dry|combination,0.8,dry|combination|normal,uneven_tone|dullness|dryness,0.75,wrinkles|dullness|uneven_tone,"Sulwhasoo Perfecting Cushion delivers radiant, flawless skin with its hydrating formula and buildable coverage. It feels lightweight and comfortable all day long, offering natural-looking perfection even with multiple applications.","Sulwhasoo Perfecting Cushion delivers radiant, flawless skin with its hydrating formula and buildable coverage. It feels lightweight and comfortable all day long, offering natural-looking perfection even with multiple applications.","Achieves a dewy, natural glow! Medium coverage. Good lasting power, but may be too oily for some. (AI Review Summary)","Achieves a dewy, natural glow! Medium coverage. Good lasting power, but may be too oily for some. (AI Review Summary)",department_store,budget:luxury,,
6e711b21-8a8b-5364-88c0-efbcd9e23edf,prod-innisfree-no-sebum-powder-cushion,이니스프리 노세범 파우더 쿠션,Innisfree No Sebum Powder Cushion,oily|combination,0.95,oily|combination,pores,0.8,pores|acne,"Get baby-soft skin with Innisfree No Sebum Powder Cushion! This cushion uses sebum-absorbing powder to keep your skin shine-free all day long. Gently pat onto skin for a lightweight, even finish.","Get baby-soft skin with Innisfree No Sebum Powder Cushion! This cushion uses sebum-absorbing powder to keep your skin shine-free all day long. Gently pat onto skin for a lightweight, even finish.","Good for oil control, but may feel drying. Excellent staying power. (Based on AI reviews)","Good for oil control, but may feel drying. Excellent staying power. (Based on AI reviews)",olive_young|brand_store,budget:premium,,
