id,source_id,name_ko,name_en,clinic_type,district,address_ko,phone,english_support,description_ko,description_en,is_approved,review_notes
1e0d2624-bef5-5233-b5d5-e5203d0dc000,19293904,이브성형외과의원,Eve Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 봉은사로5길 4,02-515-4601,none,Eve Plastic Surgery Clinic specializes in natural-looking results through meticulous techniques and personalized consultations. We offer a seamless experience for international patients with dedicated support services.,Eve Plastic Surgery Clinic specializes in natural-looking results through meticulous techniques and personalized consultations. We offer a seamless experience for international patients with dedicated support services.,TRUE,
8ed84145-7435-57f9-8658-28e0c02770a5,27315861,아이루미성형외과의원,ILUMI Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 강남대로 596,02-534-6888,none,"ILUMI Plastic Surgery Clinic specializes in natural-looking results with delicate artistry and skilled techniques. We provide personalized consultations and a comfortable environment for international patients, striving for optimal outcomes.","ILUMI Plastic Surgery Clinic specializes in natural-looking results with delicate artistry and skilled techniques. We provide personalized consultations and a comfortable environment for international patients, striving for optimal outcomes.",TRUE,
df89e7ca-0f6b-5fc8-90a9-a7bf4db19df5,24328170,압구정서울성형외과의원,Apgujeong Seoul Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 논현로 840,02-547-5100,none,Apgujeong Seoul Plastic Surgery Clinic specializes in natural-looking results through personalized consultations and meticulous procedures. We offer comprehensive services and a comfortable environment for international patients.,Apgujeong Seoul Plastic Surgery Clinic specializes in natural-looking results through personalized consultations and meticulous procedures. We offer comprehensive services and a comfortable environment for international patients.,TRUE,
e97d8fe2-4d9e-5674-9174-549d08e83a86,19674486,JW정원성형외과의원,JW Jeongwon Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 삼성로 553,02-541-5114,none,"JW Jeongwon Plastic Surgery Clinic focuses on natural-looking beauty, providing personalized results through meticulous techniques and sincere consultations. We offer tailored services for international patients to ensure a comfortable experience.","JW Jeongwon Plastic Surgery Clinic focuses on natural-looking beauty, providing personalized results through meticulous techniques and sincere consultations. We offer tailored services for international patients to ensure a comfortable experience.",TRUE,
220e3742-b359-5ac4-b515-6fb571d5ccb8,1176797899,리팅성형외과의원 서울점,Lifting Plastic Surgery Clinic - Seoul Branch,plastic_surgery,gangnam,서울 강남구 도산대로 119,1899-9717,none,Lifting Plastic Surgery Clinic - Seoul Branch specializes in lifting procedures. We prioritize safety and detailed design for natural-looking results. Consultation services are available for international patients.,Lifting Plastic Surgery Clinic - Seoul Branch specializes in lifting procedures. We prioritize safety and detailed design for natural-looking results. Consultation services are available for international patients.,TRUE,
e2222446-c73a-5ebc-9fb0-03867c8ff679,14516131,마인성형외과의원,Mine Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 논현로 813,02-516-1175,none,Mine Plastic Surgery Clinic offers personalized beauty solutions with delicate techniques and genuine care. We provide tailored consultations and a comfortable experience for international patients.,Mine Plastic Surgery Clinic offers personalized beauty solutions with delicate techniques and genuine care. We provide tailored consultations and a comfortable experience for international patients.,TRUE,
4fb6c350-1464-5c56-a8c6-90d484f16dfe,398580950,청담오케이성형외과의원 모발이식클리닉,Cheongdam OK Plastic Surgery Clinic Hair Transplant Clinic,plastic_surgery,gangnam,서울 강남구 삼성로133길 12,02-514-4255,none,"Cheongdam OK Plastic Surgery Clinic's Hair Transplant Clinic offers natural-looking results through meticulous techniques and personalized design. We provide expert consultations and a comfortable environment for international patients, ensuring satisfaction.","Cheongdam OK Plastic Surgery Clinic's Hair Transplant Clinic offers natural-looking results through meticulous techniques and personalized design. We provide expert consultations and a comfortable environment for international patients, ensuring satisfaction.",TRUE,
4e0bc663-f648-5b12-9a66-133fd0b28ef3,1527113341,플레저성형외과의원,Pleasure Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 강남대로 476,02-593-9995,none,Pleasure Plastic Surgery Clinic prioritizes personalized consultations and natural-looking results. We offer a comfortable environment and systematic approach for international patients.,Pleasure Plastic Surgery Clinic prioritizes personalized consultations and natural-looking results. We offer a comfortable environment and systematic approach for international patients.,TRUE,
196ba599-6873-5750-9291-47c77fe5efc4,27474806,111의원,111 Clinic,plastic_surgery,gangnam,서울 강남구 도산대로 111,02-540-8111,none,"111 Clinic offers tailored cosmetic treatments with a focus on patient comfort and satisfaction. From skincare solutions to non-surgical procedures, we provide personalized care for international visitors.","111 Clinic offers tailored cosmetic treatments with a focus on patient comfort and satisfaction. From skincare solutions to non-surgical procedures, we provide personalized care for international visitors.",TRUE,
f4edf285-f5ad-526f-9268-36a3b39089ca,9513406,압구정페이스라인 성형외과의원,Apgujeong Faceline Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 논현로 838,02-541-0082,none,"Apgujeong Faceline specializes in facial contouring and double jaw surgery, offering natural-looking results through expert diagnosis and meticulous procedures. We provide tailored consultations and care for international patients, ensuring a comfortable experience.","Apgujeong Faceline specializes in facial contouring and double jaw surgery, offering natural-looking results through expert diagnosis and meticulous procedures. We provide tailored consultations and care for international patients, ensuring a comfortable experience.",TRUE,
fadd0642-a286-5062-8922-6d0c128d4c78,12263614,쥬얼리성형외과의원,Jewelry Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 도산대로 120,02-541-2711,none,Jewelry Plastic Surgery Clinic offers ideal transformations with delicate techniques and an eye for beauty. We provide comfortable and satisfying experiences for international patients through customized consultations and systematic care.,Jewelry Plastic Surgery Clinic offers ideal transformations with delicate techniques and an eye for beauty. We provide comfortable and satisfying experiences for international patients through customized consultations and systematic care.,TRUE,
a6c9ff75-a888-5f6c-9a6e-63f25ce04033,1313665001,첫번째의원,First Clinic,plastic_surgery,gangnam,서울 강남구 선릉로 824,02-888-8809,none,"First Clinic offers tailored treatments for international patients, specializing in skin and aesthetic procedures. We focus on providing a comfortable and effective experience for all.","First Clinic offers tailored treatments for international patients, specializing in skin and aesthetic procedures. We focus on providing a comfortable and effective experience for all.",TRUE,
3440736a-b093-5a22-8ce5-2587e3def7f6,229049816,리디안의원,Lydian Clinic,plastic_surgery,gangnam,서울 강남구 논현로 836,02-6959-5508,none,"Lydian Clinic offers top-tier aesthetic treatments in a comfortable environment, specializing in addressing skin concerns and enhancing beauty for international patients.","Lydian Clinic offers top-tier aesthetic treatments in a comfortable environment, specializing in addressing skin concerns and enhancing beauty for international patients.",TRUE,
91125fc5-028e-5750-b0ea-8d4f3f7b66dd,1444014730,아이비성형외과의원,Ivy Plastic Surgery Clinic,plastic_surgery,gangnam,서울 강남구 봉은사로 117,02-540-5315,none,Ivy Plastic Surgery Clinic offers meticulous consultations and top-tier medical services. We provide a comfortable environment and a systematic approach for international patients.,Ivy Plastic Surgery Clinic offers meticulous consultations and top-tier medical services. We provide a comfortable environment and a systematic approach for international patients.,TRUE,
bef0000d-9648-5646-8656-3ad3fff148fd,16708956,CNP차앤박피부과 신촌점,CNP CHA&PARK Dermatology Clinic Sinchon Branch,dermatology,seodaemun,서울 서대문구 신촌로 99,02-3147-0300,none,"CNP CHA&PARK Dermatology Clinic Sinchon Branch offers customized solutions for various skin concerns. We provide expert consultations and a comfortable environment for foreign patients, ensuring a satisfying experience.","CNP CHA&PARK Dermatology Clinic Sinchon Branch offers customized solutions for various skin concerns. We provide expert consultations and a comfortable environment for foreign patients, ensuring a satisfying experience.",TRUE,
f1ad41d9-7ce2-58b3-b9e0-24da9a917b03,8434991,서피부과의원,Seo Dermatology Clinic,dermatology,hongdae,서울 마포구 양화로 128,02-334-2898,none,Seo Dermatology Clinic offers comfortable and professional care for international patients. Experience treatments for skin conditions and delicate aesthetic procedures.,Seo Dermatology Clinic offers comfortable and professional care for international patients. Experience treatments for skin conditions and delicate aesthetic procedures.,TRUE,
eb50446a-9df4-5524-9fef-22955ef20723,174364609,밴스의원 홍대점,Vance Clinic Hongdae Branch,dermatology,hongdae,서울 마포구 양화로 148,02-6956-0650,none,Vance Clinic Hongdae Branch offers customized consultations and treatments for international clients. We're dedicated to addressing your skin concerns and helping you achieve your beauty goals in a comfortable setting.,Vance Clinic Hongdae Branch offers customized consultations and treatments for international clients. We're dedicated to addressing your skin concerns and helping you achieve your beauty goals in a comfortable setting.,TRUE,
041b1a87-54d8-50dc-b877-3a4a94dc141d,40954587,닥터에버스의원 홍대점,Dr. Ever's Clinic Hongdae Branch,dermatology,hongdae,서울 마포구 양화로 140,02-3144-2011,none,"Dr. Ever's Clinic Hongdae Branch offers tailored consultations and treatments for international visitors. We provide personalized solutions based on thorough skin analysis, ensuring satisfying results.","Dr. Ever's Clinic Hongdae Branch offers tailored consultations and treatments for international visitors. We provide personalized solutions based on thorough skin analysis, ensuring satisfying results.",TRUE,
ec69e99d-a418-55cd-8434-f2efdba9d19a,27273245,유앤아이의원 홍대신촌점,U&I Clinic Hongdae Sinchon Branch,dermatology,hongdae,서울 마포구 양화로 162,02-364-6020,none,U&I Clinic Hongdae Sinchon Branch offers tailored skincare treatments and a comfortable experience for international visitors. Experience satisfying results with thorough consultations and delicate procedures by skilled professionals.,U&I Clinic Hongdae Sinchon Branch offers tailored skincare treatments and a comfortable experience for international visitors. Experience satisfying results with thorough consultations and delicate procedures by skilled professionals.,TRUE,
8274ebed-21d8-5142-9d04-fcc12a0e264f,2065128811,힐스의원,Hill Clinic,dermatology,hongdae,서울 마포구 양화로8길 5,02-3144-3775,none,Hill Clinic specializes in tailored skincare treatments and procedures for international clients. Experience professional medical care in a comfortable environment. We are dedicated to addressing your specific skincare concerns.,Hill Clinic specializes in tailored skincare treatments and procedures for international clients. Experience professional medical care in a comfortable environment. We are dedicated to addressing your specific skincare concerns.,TRUE,
0865b3d5-44c7-549b-b872-f2e56cefb18b,903316672,블리비의원 홍대점,Bleev Clinic Hongdae Branch,dermatology,hongdae,서울 마포구 양화로 161,1833-2141,none,Bleev Clinic Hongdae Branch specializes in customized skincare treatments and exceptional service for international clients. Our skilled professionals utilize cutting-edge technology for effective skin rejuvenation.,Bleev Clinic Hongdae Branch specializes in customized skincare treatments and exceptional service for international clients. Our skilled professionals utilize cutting-edge technology for effective skin rejuvenation.,TRUE,
bdaf073d-5daa-50e2-9c79-8b56e01b23da,1079014133,아비쥬의원 홍대,Abijou Clinic Hongdae,dermatology,hongdae,서울 마포구 양화로 147,1544-0377,none,Abijou Clinic Hongdae specializes in skincare treatments for international visitors. Experience personalized care from skilled professionals in a comfortable environment.,Abijou Clinic Hongdae specializes in skincare treatments for international visitors. Experience personalized care from skilled professionals in a comfortable environment.,TRUE,
40777fa1-c25d-56bf-bac8-e9cd5563f29f,424242234,톤즈의원 홍대점,Tonez Clinic Hongdae Branch,dermatology,hongdae,서울 마포구 양화로 140,02-6956-5588,none,Tonez Clinic Hongdae Branch specializes in customized skincare treatments and attentive service for international visitors. Experience professional consultations and procedures in a comfortable atmosphere.,Tonez Clinic Hongdae Branch specializes in customized skincare treatments and attentive service for international visitors. Experience professional consultations and procedures in a comfortable atmosphere.,TRUE,
12f70eb3-1fb6-5e90-8c40-eab562c190a9,2121352248,쁨글로벌의원 홍대점,Ppeum Global Clinic Hongdae Branch,dermatology,hongdae,서울 마포구 양화로 140,02-322-3366,none,Ppeum Global Clinic Hongdae Branch specializes in customized skincare and body contouring treatments for international clients. Experience professional medical services in a comfortable atmosphere. Multilingual support ensures a convenient visit.,Ppeum Global Clinic Hongdae Branch specializes in customized skincare and body contouring treatments for international clients. Experience professional medical services in a comfortable atmosphere. Multilingual support ensures a convenient visit.,TRUE,
b3f92543-6c6c-54bc-9e71-b5f2ebb7aff5,1052118461,유픽의원 홍대,UPICK Clinic Hongdae,dermatology,hongdae,서울 마포구 양화로 140,02-6387-1776,none,UPICK Clinic Hongdae specializes in customized skincare treatments and provides excellent service for international visitors. Experience K-beauty in a comfortable and welcoming atmosphere!,UPICK Clinic Hongdae specializes in customized skincare treatments and provides excellent service for international visitors. Experience K-beauty in a comfortable and welcoming atmosphere!,TRUE,
91292175-a31c-5808-b94f-cf4814b2d23b,1361253932,포레나의원,Forena Clinic,dermatology,hongdae,서울 마포구 양화로 140,0502-5552-2851,none,"Forena Clinic specializes in skin and aesthetic treatments, offering personalized consultations and a comfortable environment for international patients. Experience exceptional care from our skilled professionals.","Forena Clinic specializes in skin and aesthetic treatments, offering personalized consultations and a comfortable environment for international patients. Experience exceptional care from our skilled professionals.",TRUE,
56747b6f-eb07-5836-825a-87a2154c0bf1,27607957,에스준의원 홍대점,S June Clinic Hongdae Branch,dermatology,hongdae,서울 마포구 동교로 191,02-6925-0738,none,"S June Clinic's Hongdae branch offers meticulous treatments in a comfortable atmosphere, ensuring a satisfying experience for international visitors. From skin consultations to personalized procedures, we provide friendly and professional care.","S June Clinic's Hongdae branch offers meticulous treatments in a comfortable atmosphere, ensuring a satisfying experience for international visitors. From skin consultations to personalized procedures, we provide friendly and professional care.",TRUE,
a3b50bfb-ab44-5623-b5e3-e5d6545321b2,1183284571,클레오르의원 홍대,Cleor Clinic Hongdae,dermatology,hongdae,서울 마포구 양화로 165,02-312-1755,none,Cleor Clinic Hongdae offers tailored skincare treatments and attentive service for international clients. Experience optimal results in a comfortable and private setting.,Cleor Clinic Hongdae offers tailored skincare treatments and attentive service for international clients. Experience optimal results in a comfortable and private setting.,TRUE,
943682a0-4362-5919-9e92-44ef80d5d6f5,1479892137,닥터쁘띠의원 홍대점,Dr. Petit Clinic Hongdae Branch,dermatology,hongdae,서울 마포구 양화로 151,02-3144-7885,none,"Dr. Petit Clinic Hongdae Branch offers delicate procedures and reasonable prices, catering to the beauty needs of international visitors. From petite treatments to personalized skin consultations, we provide a comfortable and satisfying experience.","Dr. Petit Clinic Hongdae Branch offers delicate procedures and reasonable prices, catering to the beauty needs of international visitors. From petite treatments to personalized skin consultations, we provide a comfortable and satisfying experience.",TRUE,
4ca684f7-22ba-5174-b66e-1bf0cf814d9e,1779337670,리버스의원 홍대점,Rebirth Clinic Hongdae Branch,dermatology,hongdae,서울 마포구 양화로 165,1544-0890,none,"Rebirth Clinic Hongdae Branch specializes in customized consultations and procedures for international clients. We're dedicated to addressing your skincare concerns and ensuring a comfortable, satisfying experience.","Rebirth Clinic Hongdae Branch specializes in customized consultations and procedures for international clients. We're dedicated to addressing your skincare concerns and ensuring a comfortable, satisfying experience.",TRUE,
8c17a602-eff6-593b-9ea0-b7b7cdd3759b,1048722794,리즈온의원 홍대점,Leeseon Clinic Hongdae Branch,dermatology,hongdae,서울 마포구 홍익로 25,02-335-3522,none,Leeseon Clinic Hongdae Branch offers tailored skincare treatments and consultations for international clients. Experience K-beauty in a comfortable atmosphere.,Leeseon Clinic Hongdae Branch offers tailored skincare treatments and consultations for international clients. Experience K-beauty in a comfortable atmosphere.,TRUE,
852a01e9-e326-58f8-8cd7-9712cdc6fd76,147952283,클림의원 홍대점,Klim Clinic Hongdae Branch,dermatology,hongdae,서울 마포구 양화로 141,02-6956-5786,none,Klim Clinic Hongdae Branch specializes in customized skincare treatments and a comfortable experience for international clients. We strive to deliver satisfying results through detailed consultations and meticulous procedures.,Klim Clinic Hongdae Branch specializes in customized skincare treatments and a comfortable experience for international clients. We strive to deliver satisfying results through detailed consultations and meticulous procedures.,TRUE,
7d1ab889-58ca-54dc-bce3-5c06159abcf4,26302982,마인드피부과의원,Mind Dermatology Clinic,dermatology,hongdae,서울 마포구 양화로18길 3,02-333-3133,none,Mind Dermatology Clinic offers personalized consultations and treatments for international visitors. Experience expert care from skilled professionals and attentive service for a satisfying experience.,Mind Dermatology Clinic offers personalized consultations and treatments for international visitors. Experience expert care from skilled professionals and attentive service for a satisfying experience.,TRUE,
ea6e37d3-d66b-5995-847d-28714e800e9b,1664255704,뷰티라운지의원 홍대글로벌점,Beauty Lounge Clinic Hongdae Global Branch,dermatology,hongdae,서울 마포구 홍익로6길 15,02-2068-8801,none,Beauty Lounge Clinic Hongdae Global Branch specializes in providing tailored services for international visitors. Experience high-quality medical aesthetics in a comfortable setting and enhance your beauty.,Beauty Lounge Clinic Hongdae Global Branch specializes in providing tailored services for international visitors. Experience high-quality medical aesthetics in a comfortable setting and enhance your beauty.,TRUE,
fb6d784d-440a-54af-a316-46107aad6e28,10061265,연세스타피부과의원 신촌본점,Yonsei Star Dermatology Clinic (Sinchon Main Branch),dermatology,seodaemun,서울 서대문구 신촌로 73,02-332-0023,none,Yonsei Star Dermatology Clinic (Sinchon Main Branch) offers specialized dermatological services to address various skin concerns. We provide a comfortable and personalized experience for international patients.,Yonsei Star Dermatology Clinic (Sinchon Main Branch) offers specialized dermatological services to address various skin concerns. We provide a comfortable and personalized experience for international patients.,TRUE,
eb5830f8-7264-5b43-aaf7-2ec6cdd78ac8,1160504201,홍대포에버의원,Hongdae Forever Clinic,dermatology,hongdae,서울 마포구 양화로 162,1899-8344,none,"Hongdae Forever Clinic offers personalized consultations and treatments for international clients. From addressing skin concerns to trendy aesthetic procedures, we are committed to providing a comfortable and satisfying experience.","Hongdae Forever Clinic offers personalized consultations and treatments for international clients. From addressing skin concerns to trendy aesthetic procedures, we are committed to providing a comfortable and satisfying experience.",TRUE,
dd3d59bb-8e74-5f4a-88dc-43088d1c8f81,373067560,샤인빔의원 홍대점,Shinebeam Clinic Hongdae Branch,dermatology,hongdae,서울 마포구 양화로 151,02-1544-5598,none,Shinebeam Clinic Hongdae offers a variety of skin treatments and personalized consultations for international visitors. Experience expert care from skilled professionals in a comfortable environment.,Shinebeam Clinic Hongdae offers a variety of skin treatments and personalized consultations for international visitors. Experience expert care from skilled professionals in a comfortable environment.,TRUE,
edb1758e-abd6-5bcf-8144-e375744f0603,1784146257,뷰티블라썸의원,Beauty Blossom Clinic,dermatology,hongdae,서울 마포구 양화로 66,0502-5551-4913,none,Beauty Blossom Clinic offers tailored beauty solutions for international clients. Experience meticulous treatments and a comfortable environment for satisfying results.,Beauty Blossom Clinic offers tailored beauty solutions for international clients. Experience meticulous treatments and a comfortable environment for satisfying results.,TRUE,
a53fff54-14a7-5225-8bfd-dd3a086d4045,1846868143,프로젝트유의원,Project Yuiwon,dermatology,hongdae,서울 마포구 양화로 162,02-2038-8910,none,"Project Yuiwon offers delicate, customized treatments in a comfortable environment. We provide professional consultations and systematic services for international patients, ensuring a satisfying experience.","Project Yuiwon offers delicate, customized treatments in a comfortable environment. We provide professional consultations and systematic services for international patients, ensuring a satisfying experience.",TRUE,
b59ea9d3-552d-5705-a951-bd8e7f79f64d,1430099953,톡스앤필의원 홍대점,Toxnfill Clinic Hongdae Branch,dermatology,hongdae,서울 마포구 양화로 162,02-332-4842,none,"Toxnfill Clinic Hongdae Branch caters to international visitors with meticulous procedures and a welcoming atmosphere. From personalized consultations to tailored treatments, discover a unique K-beauty experience.","Toxnfill Clinic Hongdae Branch caters to international visitors with meticulous procedures and a welcoming atmosphere. From personalized consultations to tailored treatments, discover a unique K-beauty experience.",TRUE,
cd086ae4-adb2-5880-8a28-e6ea955b2943,109778557,나인의원 홍대,Nine Clinic Hongdae,dermatology,hongdae,서울 마포구 양화로 165,02-325-9990,none,Nine Clinic Hongdae offers personalized skincare treatments and consultations tailored for international visitors. Experience expert care from skilled professionals in a comfortable environment.,Nine Clinic Hongdae offers personalized skincare treatments and consultations tailored for international visitors. Experience expert care from skilled professionals in a comfortable environment.,TRUE,
c8a8e077-c367-53e3-ad08-dd9c85f81f56,1314308585,유앤미클리닉 홍대점,You & Me Clinic Hongdae Branch,dermatology,hongdae,서울 마포구 양화로 165,02-332-7893,none,You & Me Clinic Hongdae Branch specializes in customized skincare treatments and offers exceptional service for international visitors. Experience expert consultations with skilled professionals in a comfortable environment.,You & Me Clinic Hongdae Branch specializes in customized skincare treatments and offers exceptional service for international visitors. Experience expert consultations with skilled professionals in a comfortable environment.,TRUE,
d6f6c9ee-5082-5bc4-8002-e6b784da08ab,436486715,아르스킨의원,Ars Skin Clinic,dermatology,hongdae,서울 마포구 양화로 164,02-3143-7767,none,Ars Skin Clinic provides tailored solutions for foreign patients' skin concerns. Regain your confidence with meticulous care in a comfortable environment.,Ars Skin Clinic provides tailored solutions for foreign patients' skin concerns. Regain your confidence with meticulous care in a comfortable environment.,TRUE,
2ac80912-b635-58ce-a98b-0d167fc00323,589612730,제이필의원 홍대,Jayfeel Clinic Hongdae,dermatology,hongdae,서울 마포구 양화로 166,02-533-0060,none,Jayfeel Clinic Hongdae specializes in customized aesthetic treatments and minor procedures for international clients. Experience professional consultations and treatments by skilled medical professionals in a comfortable environment.,Jayfeel Clinic Hongdae specializes in customized aesthetic treatments and minor procedures for international clients. Experience professional consultations and treatments by skilled medical professionals in a comfortable environment.,TRUE,
340ca519-6aa9-5345-abed-cb3e4721af68,463835596,홍대셀레나의원,Hongdae Selena Clinic,dermatology,hongdae,서울 마포구 양화로 162,02-332-8808,none,Hongdae Selena Clinic offers personalized skincare treatments and detailed consultations for international visitors. Experience top-tier K-beauty solutions in a comfortable and private setting.,Hongdae Selena Clinic offers personalized skincare treatments and detailed consultations for international visitors. Experience top-tier K-beauty solutions in a comfortable and private setting.,TRUE,
37345b85-ceed-5bb8-ba4d-1a4a8cdcd621,1573925103,테시토의원,Teshito Clinic,dermatology,hongdae,서울 마포구 성지1길 39,02-333-0025,none,Teshito Clinic offers personalized consultations to address your specific skin concerns. We provide a comfortable environment and excellent medical care for international patients.,Teshito Clinic offers personalized consultations to address your specific skin concerns. We provide a comfortable environment and excellent medical care for international patients.,TRUE,
f77c2435-5e88-5f48-8e92-81411a1d1dd0,17377454,노벨의원,Nobel Clinic,dermatology,hongdae,서울 마포구 신촌로 92,02-3141-8864,none,Nobel Clinic specializes in skin treatments and aesthetic procedures. We offer a comfortable environment and personalized consultations for international patients.,Nobel Clinic specializes in skin treatments and aesthetic procedures. We offer a comfortable environment and personalized consultations for international patients.,TRUE,
9321baaf-89a0-5303-b504-a6efdd7bd8ed,1050574782,메이퓨어의원 홍대점,Maypure Clinic Hongdae Branch,dermatology,hongdae,서울 마포구 월드컵북로2길 57,02-3141-9979,none,"Maypure Clinic Hongdae Branch offers tailored consultations and treatments for international clients. We focus on your skin concerns, providing comfortable and meticulous service for your satisfaction.","Maypure Clinic Hongdae Branch offers tailored consultations and treatments for international clients. We focus on your skin concerns, providing comfortable and meticulous service for your satisfaction.",TRUE,
70ba80e4-4f3b-5729-9d46-4a9f273eb3a3,8244547,누가의원,Nuga Clinic,dermatology,hongdae,서울 마포구 신촌로 84,02-337-7985,none,Nuga Clinic specializes in skincare and aesthetic procedures. We offer personalized consultations and a comfortable experience for international patients.,Nuga Clinic specializes in skincare and aesthetic procedures. We offer personalized consultations and a comfortable experience for international patients.,TRUE,
65815e1b-a0f8-5ac2-ba18-83f3d0cf555e,2038401033,팡클리닉의원,Pang Clinic,dermatology,hongdae,서울 마포구 양화로 140,02-6229-9090,none,"Pang Clinic offers customized skincare solutions for international patients, from consultations to treatments. Experience Korea's advanced aesthetic medicine with our comfortable and attentive care.","Pang Clinic offers customized skincare solutions for international patients, from consultations to treatments. Experience Korea's advanced aesthetic medicine with our comfortable and attentive care.",TRUE,
68911715-3a2a-5bcb-bdaf-974bba982f7a,1201195770,풀페이스의원,Full Face Clinic,dermatology,hongdae,서울 마포구 양화로 164,02-332-2648,none,Full Face Clinic specializes in personalized beauty solutions for international clients. We provide exceptional results with meticulous procedures and a comfortable experience.,Full Face Clinic specializes in personalized beauty solutions for international clients. We provide exceptional results with meticulous procedures and a comfortable experience.,TRUE,
63d4fe74-1ad4-529c-a437-74a990d5646f,521850309,앤봄의원,Ann Bom Clinic,dermatology,hongdae,서울 마포구 양화로 162,02-6952-0147,none,Ann Bom Clinic specializes in personalized treatments for natural beauty. We offer a comfortable environment and expert medical care for international clients.,Ann Bom Clinic specializes in personalized treatments for natural beauty. We offer a comfortable environment and expert medical care for international clients.,TRUE,
e33a2fde-f8fc-5b28-a4f8-5ba6951249ba,89237509,리엘르의원,Lielle Clinic,dermatology,hongdae,서울 마포구 양화로 162,02-2088-2087,none,"Lielle Clinic offers tailored solutions for foreign visitors, from addressing skin concerns to premium anti-aging treatments. Experience delicate procedures in a relaxing and comfortable environment.","Lielle Clinic offers tailored solutions for foreign visitors, from addressing skin concerns to premium anti-aging treatments. Experience delicate procedures in a relaxing and comfortable environment.",TRUE,
b57bb508-c9ae-578e-8ea8-1da6e7533613,50230010,홍대라인업의원,Hongdae Lineup Clinic,dermatology,hongdae,서울 마포구 양화로 178,02-336-6476,none,"Hongdae Lineup Clinic specializes in aesthetic treatments, offering tailored consultations and services for international clients. Experience meticulous procedures in a comfortable setting.","Hongdae Lineup Clinic specializes in aesthetic treatments, offering tailored consultations and services for international clients. Experience meticulous procedures in a comfortable setting.",TRUE,
ef4e3d9d-662c-5987-ba25-b3c8278290d5,20434255,이에스의원,ES Clinic,dermatology,seodaemun,서울 서대문구 신촌로 67,02-334-1400,none,ES Clinic offers customized skincare treatments and attentive service tailored for international patients. Experience exceptional results in a clean and comfortable environment.,ES Clinic offers customized skincare treatments and attentive service tailored for international patients. Experience exceptional results in a clean and comfortable environment.,TRUE,
28e91e94-fb24-5114-89c0-67b233592c77,1528793741,에스리본의원,S-Reborn Clinic,dermatology,hongdae,서울 마포구 양화로 162,1833-5881,none,S-Reborn Clinic specializes in natural-looking results through personalized treatments. We offer a comfortable environment and expert medical care for international patients.,S-Reborn Clinic specializes in natural-looking results through personalized treatments. We offer a comfortable environment and expert medical care for international patients.,TRUE,
40db12e7-670c-56da-b562-212c61883f6c,933813865,로바에의원 홍대,Lova Clinic Hongdae,dermatology,hongdae,서울 마포구 양화로 165,02-6951-5525,none,Lova Clinic Hongdae offers natural beauty with personalized consultations and treatments. Experience comfortable service and expertise tailored for international clients.,Lova Clinic Hongdae offers natural beauty with personalized consultations and treatments. Experience comfortable service and expertise tailored for international clients.,TRUE,
4db8433d-17c5-588e-a918-ad46c59cb773,1295830502,뷰티유의원,Beauty U Clinic,dermatology,hongdae,서울 마포구 양화로 165,02-332-5507,none,"Beauty U Clinic offers personalized treatments and a relaxing environment for international clients. From addressing skin concerns to enhancing your natural beauty, experience Beauty U's exceptional care.","Beauty U Clinic offers personalized treatments and a relaxing environment for international clients. From addressing skin concerns to enhancing your natural beauty, experience Beauty U's exceptional care.",TRUE,
c712fdfd-7883-57cd-8b56-21fb7503a6c0,2005573244,홍대디온의원,Hongdae Deon Clinic,dermatology,hongdae,서울 마포구 양화로 156,02-323-0119,none,Hongdae Deon Clinic specializes in personalized skincare treatments for international clients. Experience safe and effective procedures in a comfortable environment.,Hongdae Deon Clinic specializes in personalized skincare treatments for international clients. Experience safe and effective procedures in a comfortable environment.,TRUE,
ada4d42f-ca66-506d-a64a-28c785aae1df,1794829280,엘리엇의원,Elliot Clinic,dermatology,itaewon,서울 용산구 이태원로 186,02-2135-2233,none,"Elliot Clinic offers a comfortable environment and delicate procedures, ensuring a satisfying experience for international visitors. From addressing skin concerns to providing subtle aesthetic treatments, discover personalized solutions tailored to your individual needs.","Elliot Clinic offers a comfortable environment and delicate procedures, ensuring a satisfying experience for international visitors. From addressing skin concerns to providing subtle aesthetic treatments, discover personalized solutions tailored to your individual needs.",TRUE,
8298bda0-d330-50e1-8610-50aec5bb41ed,485907410,꼬모의원,Kkomo Clinic,dermatology,itaewon,서울 용산구 이태원로 237,02-3785-2374,none,"Kkomo Clinic offers personalized and comfortable care for international patients. We specialize in various aesthetic treatments, including skin rejuvenation and minimally invasive procedures, tailored to your individual needs.","Kkomo Clinic offers personalized and comfortable care for international patients. We specialize in various aesthetic treatments, including skin rejuvenation and minimally invasive procedures, tailored to your individual needs.",TRUE,
